vtkCompositeIndexArray,vtkOriginalIndices,N,Time,__vtkIsSelected__,avg(Phi_e),avg(V),avg(X),avg(Y),avg(Z),avg(vtkOriginalPointIds),max(Phi_e),max(V),max(X),max(Y),max(Z),max(vtkOriginalPointIds),med(Phi_e),med(V),med(X),med(Y),med(Z),med(vtkOriginalPointIds),min(Phi_e),min(V),min(X),min(Y),min(Z),min(vtkOriginalPointIds),q1(Phi_e),q1(V),q1(X),q1(Y),q1(Z),q1(vtkOriginalPointIds),q3(Phi_e),q3(V),q3(X),q3(Y),q3(Z),q3(vtkOriginalPointIds),std(Phi_e),std(V),std(X),std(Y),std(Z),std(vtkOriginalPointIds),vtkValidPointMask
1,-10.84,-10.84,-10.84,-10.84,-10.84,-10.84,0,0.00215046,0.00215046,0.00215046,0.00215046,0.00215046,0.00215046,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,1991,1991,0,1
1,-10.8618,-10.8618,-10.8618,-10.8618,-10.8618,-10.8618,0,0.00214885,0.00214885,0.00214885,0.00214885,0.00214885,0.00214885,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,1992,1992,0,1
1,-10.8836,-10.8836,-10.8836,-10.8836,-10.8836,-10.8836,0,0.00214725,0.00214725,0.00214725,0.00214725,0.00214725,0.00214725,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,1993,1993,0,1
1,-10.9053,-10.9053,-10.9053,-10.9053,-10.9053,-10.9053,0,0.00214565,0.00214565,0.00214565,0.00214565,0.00214565,0.00214565,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,1994,1994,0,1
1,-10.9271,-10.9271,-10.9271,-10.9271,-10.9271,-10.9271,0,0.00214405,0.00214405,0.00214405,0.00214405,0.00214405,0.00214405,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,1995,1995,0,1
1,-10.9488,-10.9488,-10.9488,-10.9488,-10.9488,-10.9488,0,0.00214246,0.00214246,0.00214246,0.00214246,0.00214246,0.00214246,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,1996,1996,0,1
1,-10.9706,-10.9706,-10.9706,-10.9706,-10.9706,-10.9706,0,0.00214087,0.00214087,0.00214087,0.00214087,0.00214087,0.00214087,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,1997,1997,0,1
1,-10.9923,-10.9923,-10.9923,-10.9923,-10.9923,-10.9923,0,0.00213928,0.00213928,0.00213928,0.00213928,0.00213928,0.00213928,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,1998,1998,0,1
1,-11.0141,-11.0141,-11.0141,-11.0141,-11.0141,-11.0141,0,0.0021377,0.0021377,0.0021377,0.0021377,0.0021377,0.0021377,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,1999,1999,0,1
1,-11.0358,-11.0358,-11.0358,-11.0358,-11.0358,-11.0358,0,0.00213611,0.00213611,0.00213611,0.00213611,0.00213611,0.00213611,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2000,2000,0,1
1,-11.0575,-11.0575,-11.0575,-11.0575,-11.0575,-11.0575,0,0.00213453,0.00213453,0.00213453,0.00213453,0.00213453,0.00213453,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2001,2001,0,1
1,-11.0792,-11.0792,-11.0792,-11.0792,-11.0792,-11.0792,0,0.00213295,0.00213295,0.00213295,0.00213295,0.00213295,0.00213295,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2002,2002,0,1
1,-11.1009,-11.1009,-11.1009,-11.1009,-11.1009,-11.1009,0,0.00213137,0.00213137,0.00213137,0.00213137,0.00213137,0.00213137,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2003,2003,0,1
1,-11.1225,-11.1225,-11.1225,-11.1225,-11.1225,-11.1225,0,0.00212979,0.00212979,0.00212979,0.00212979,0.00212979,0.00212979,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2004,2004,0,1
1,-11.1442,-11.1442,-11.1442,-11.1442,-11.1442,-11.1442,0,0.00212822,0.00212822,0.00212822,0.00212822,0.00212822,0.00212822,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2005,2005,0,1
1,-11.1659,-11.1659,-11.1659,-11.1659,-11.1659,-11.1659,0,0.00212665,0.00212665,0.00212665,0.00212665,0.00212665,0.00212665,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2006,2006,0,1
1,-11.1875,-11.1875,-11.1875,-11.1875,-11.1875,-11.1875,0,0.00212508,0.00212508,0.00212508,0.00212508,0.00212508,0.00212508,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2007,2007,0,1
1,-11.2092,-11.2092,-11.2092,-11.2092,-11.2092,-11.2092,0,0.00212351,0.00212351,0.00212351,0.00212351,0.00212351,0.00212351,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2008,2008,0,1
1,-11.2308,-11.2308,-11.2308,-11.2308,-11.2308,-11.2308,0,0.00212194,0.00212194,0.00212194,0.00212194,0.00212194,0.00212194,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2009,2009,0,1
1,-11.2524,-11.2524,-11.2524,-11.2524,-11.2524,-11.2524,0,0.00212037,0.00212037,0.00212037,0.00212037,0.00212037,0.00212037,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2010,2010,0,1
1,-11.2741,-11.2741,-11.2741,-11.2741,-11.2741,-11.2741,0,0.00211881,0.00211881,0.00211881,0.00211881,0.00211881,0.00211881,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2011,2011,0,1
1,-11.2957,-11.2957,-11.2957,-11.2957,-11.2957,-11.2957,0,0.00211724,0.00211724,0.00211724,0.00211724,0.00211724,0.00211724,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2012,2012,0,1
1,-11.3173,-11.3173,-11.3173,-11.3173,-11.3173,-11.3173,0,0.00211568,0.00211568,0.00211568,0.00211568,0.00211568,0.00211568,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2013,2013,0,1
1,-11.3389,-11.3389,-11.3389,-11.3389,-11.3389,-11.3389,0,0.00211412,0.00211412,0.00211412,0.00211412,0.00211412,0.00211412,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2014,2014,0,1
1,-11.3605,-11.3605,-11.3605,-11.3605,-11.3605,-11.3605,0,0.00211255,0.00211255,0.00211255,0.00211255,0.00211255,0.00211255,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2015,2015,0,1
1,-11.382,-11.382,-11.382,-11.382,-11.382,-11.382,0,0.00211099,0.00211099,0.00211099,0.00211099,0.00211099,0.00211099,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2016,2016,0,1
1,-11.4036,-11.4036,-11.4036,-11.4036,-11.4036,-11.4036,0,0.00210943,0.00210943,0.00210943,0.00210943,0.00210943,0.00210943,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2017,2017,0,1
1,-11.4251,-11.4251,-11.4251,-11.4251,-11.4251,-11.4251,0,0.00210787,0.00210787,0.00210787,0.00210787,0.00210787,0.00210787,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2018,2018,0,1
1,-11.4467,-11.4467,-11.4467,-11.4467,-11.4467,-11.4467,0,0.00210632,0.00210632,0.00210632,0.00210632,0.00210632,0.00210632,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2019,2019,0,1
1,-11.4682,-11.4682,-11.4682,-11.4682,-11.4682,-11.4682,0,0.00210476,0.00210476,0.00210476,0.00210476,0.00210476,0.00210476,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2020,2020,0,1
1,-11.4898,-11.4898,-11.4898,-11.4898,-11.4898,-11.4898,0,0.0021032,0.0021032,0.0021032,0.0021032,0.0021032,0.0021032,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2021,2021,0,1
1,-11.5113,-11.5113,-11.5113,-11.5113,-11.5113,-11.5113,0,0.00210165,0.00210165,0.00210165,0.00210165,0.00210165,0.00210165,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2022,2022,0,1
1,-11.5328,-11.5328,-11.5328,-11.5328,-11.5328,-11.5328,0,0.00210009,0.00210009,0.00210009,0.00210009,0.00210009,0.00210009,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2023,2023,0,1
1,-11.5543,-11.5543,-11.5543,-11.5543,-11.5543,-11.5543,0,0.00209854,0.00209854,0.00209854,0.00209854,0.00209854,0.00209854,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2024,2024,0,1
1,-11.5758,-11.5758,-11.5758,-11.5758,-11.5758,-11.5758,0,0.00209698,0.00209698,0.00209698,0.00209698,0.00209698,0.00209698,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2025,2025,0,1
1,-11.5973,-11.5973,-11.5973,-11.5973,-11.5973,-11.5973,0,0.00209543,0.00209543,0.00209543,0.00209543,0.00209543,0.00209543,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2026,2026,0,1
1,-11.6187,-11.6187,-11.6187,-11.6187,-11.6187,-11.6187,0,0.00209388,0.00209388,0.00209388,0.00209388,0.00209388,0.00209388,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2027,2027,0,1
1,-11.6402,-11.6402,-11.6402,-11.6402,-11.6402,-11.6402,0,0.00209233,0.00209233,0.00209233,0.00209233,0.00209233,0.00209233,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2028,2028,0,1
1,-11.6617,-11.6617,-11.6617,-11.6617,-11.6617,-11.6617,0,0.00209077,0.00209077,0.00209077,0.00209077,0.00209077,0.00209077,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2029,2029,0,1
1,-11.6831,-11.6831,-11.6831,-11.6831,-11.6831,-11.6831,0,0.00208922,0.00208922,0.00208922,0.00208922,0.00208922,0.00208922,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2030,2030,0,1
1,-11.7045,-11.7045,-11.7045,-11.7045,-11.7045,-11.7045,0,0.00208767,0.00208767,0.00208767,0.00208767,0.00208767,0.00208767,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2031,2031,0,1
1,-11.726,-11.726,-11.726,-11.726,-11.726,-11.726,0,0.00208612,0.00208612,0.00208612,0.00208612,0.00208612,0.00208612,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2032,2032,0,1
1,-11.7474,-11.7474,-11.7474,-11.7474,-11.7474,-11.7474,0,0.00208457,0.00208457,0.00208457,0.00208457,0.00208457,0.00208457,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2033,2033,0,1
1,-11.7688,-11.7688,-11.7688,-11.7688,-11.7688,-11.7688,0,0.00208302,0.00208302,0.00208302,0.00208302,0.00208302,0.00208302,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2034,2034,0,1
1,-11.7902,-11.7902,-11.7902,-11.7902,-11.7902,-11.7902,0,0.00208147,0.00208147,0.00208147,0.00208147,0.00208147,0.00208147,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2035,2035,0,1
1,-11.8116,-11.8116,-11.8116,-11.8116,-11.8116,-11.8116,0,0.00207992,0.00207992,0.00207992,0.00207992,0.00207992,0.00207992,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2036,2036,0,1
1,-11.833,-11.833,-11.833,-11.833,-11.833,-11.833,0,0.00207837,0.00207837,0.00207837,0.00207837,0.00207837,0.00207837,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2037,2037,0,1
1,-11.8544,-11.8544,-11.8544,-11.8544,-11.8544,-11.8544,0,0.00207682,0.00207682,0.00207682,0.00207682,0.00207682,0.00207682,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2038,2038,0,1
1,-11.8757,-11.8757,-11.8757,-11.8757,-11.8757,-11.8757,0,0.00207528,0.00207528,0.00207528,0.00207528,0.00207528,0.00207528,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2039,2039,0,1
1,-11.8971,-11.8971,-11.8971,-11.8971,-11.8971,-11.8971,0,0.00207373,0.00207373,0.00207373,0.00207373,0.00207373,0.00207373,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2040,2040,0,1
1,-11.9184,-11.9184,-11.9184,-11.9184,-11.9184,-11.9184,0,0.00207218,0.00207218,0.00207218,0.00207218,0.00207218,0.00207218,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2041,2041,0,1
1,-11.9398,-11.9398,-11.9398,-11.9398,-11.9398,-11.9398,0,0.00207063,0.00207063,0.00207063,0.00207063,0.00207063,0.00207063,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2042,2042,0,1
1,-11.9611,-11.9611,-11.9611,-11.9611,-11.9611,-11.9611,0,0.00206908,0.00206908,0.00206908,0.00206908,0.00206908,0.00206908,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2043,2043,0,1
1,-11.9824,-11.9824,-11.9824,-11.9824,-11.9824,-11.9824,0,0.00206753,0.00206753,0.00206753,0.00206753,0.00206753,0.00206753,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2044,2044,0,1
1,-12.0037,-12.0037,-12.0037,-12.0037,-12.0037,-12.0037,0,0.00206598,0.00206598,0.00206598,0.00206598,0.00206598,0.00206598,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2045,2045,0,1
1,-12.025,-12.025,-12.025,-12.025,-12.025,-12.025,0,0.00206443,0.00206443,0.00206443,0.00206443,0.00206443,0.00206443,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2046,2046,0,1
1,-12.0463,-12.0463,-12.0463,-12.0463,-12.0463,-12.0463,0,0.00206289,0.00206289,0.00206289,0.00206289,0.00206289,0.00206289,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2047,2047,0,1
1,-12.0676,-12.0676,-12.0676,-12.0676,-12.0676,-12.0676,0,0.00206134,0.00206134,0.00206134,0.00206134,0.00206134,0.00206134,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2048,2048,0,1
1,-12.0888,-12.0888,-12.0888,-12.0888,-12.0888,-12.0888,0,0.00205979,0.00205979,0.00205979,0.00205979,0.00205979,0.00205979,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2049,2049,0,1
1,-12.1101,-12.1101,-12.1101,-12.1101,-12.1101,-12.1101,0,0.00205824,0.00205824,0.00205824,0.00205824,0.00205824,0.00205824,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2050,2050,0,1
1,-12.1314,-12.1314,-12.1314,-12.1314,-12.1314,-12.1314,0,0.00205669,0.00205669,0.00205669,0.00205669,0.00205669,0.00205669,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2051,2051,0,1
1,-12.1526,-12.1526,-12.1526,-12.1526,-12.1526,-12.1526,0,0.00205514,0.00205514,0.00205514,0.00205514,0.00205514,0.00205514,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2052,2052,0,1
1,-12.1738,-12.1738,-12.1738,-12.1738,-12.1738,-12.1738,0,0.00205359,0.00205359,0.00205359,0.00205359,0.00205359,0.00205359,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2053,2053,0,1
1,-12.1951,-12.1951,-12.1951,-12.1951,-12.1951,-12.1951,0,0.00205204,0.00205204,0.00205204,0.00205204,0.00205204,0.00205204,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2054,2054,0,1
1,-12.2163,-12.2163,-12.2163,-12.2163,-12.2163,-12.2163,0,0.0020505,0.0020505,0.0020505,0.0020505,0.0020505,0.0020505,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2055,2055,0,1
1,-12.2375,-12.2375,-12.2375,-12.2375,-12.2375,-12.2375,0,0.00204895,0.00204895,0.00204895,0.00204895,0.00204895,0.00204895,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2056,2056,0,1
1,-12.2587,-12.2587,-12.2587,-12.2587,-12.2587,-12.2587,0,0.0020474,0.0020474,0.0020474,0.0020474,0.0020474,0.0020474,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2057,2057,0,1
1,-12.2799,-12.2799,-12.2799,-12.2799,-12.2799,-12.2799,0,0.00204585,0.00204585,0.00204585,0.00204585,0.00204585,0.00204585,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2058,2058,0,1
1,-12.301,-12.301,-12.301,-12.301,-12.301,-12.301,0,0.0020443,0.0020443,0.0020443,0.0020443,0.0020443,0.0020443,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2059,2059,0,1
1,-12.3222,-12.3222,-12.3222,-12.3222,-12.3222,-12.3222,0,0.00204275,0.00204275,0.00204275,0.00204275,0.00204275,0.00204275,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2060,2060,0,1
1,-12.3434,-12.3434,-12.3434,-12.3434,-12.3434,-12.3434,0,0.0020412,0.0020412,0.0020412,0.0020412,0.0020412,0.0020412,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2061,2061,0,1
1,-12.3645,-12.3645,-12.3645,-12.3645,-12.3645,-12.3645,0,0.00203965,0.00203965,0.00203965,0.00203965,0.00203965,0.00203965,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2062,2062,0,1
1,-12.3856,-12.3856,-12.3856,-12.3856,-12.3856,-12.3856,0,0.0020381,0.0020381,0.0020381,0.0020381,0.0020381,0.0020381,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2063,2063,0,1
1,-12.4068,-12.4068,-12.4068,-12.4068,-12.4068,-12.4068,0,0.00203655,0.00203655,0.00203655,0.00203655,0.00203655,0.00203655,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2064,2064,0,1
1,-12.4279,-12.4279,-12.4279,-12.4279,-12.4279,-12.4279,0,0.002035,0.002035,0.002035,0.002035,0.002035,0.002035,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2065,2065,0,1
1,-12.449,-12.449,-12.449,-12.449,-12.449,-12.449,0,0.00203345,0.00203345,0.00203345,0.00203345,0.00203345,0.00203345,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2066,2066,0,1
1,-12.4701,-12.4701,-12.4701,-12.4701,-12.4701,-12.4701,0,0.0020319,0.0020319,0.0020319,0.0020319,0.0020319,0.0020319,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2067,2067,0,1
1,-12.4912,-12.4912,-12.4912,-12.4912,-12.4912,-12.4912,0,0.00203034,0.00203034,0.00203034,0.00203034,0.00203034,0.00203034,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2068,2068,0,1
1,-12.5123,-12.5123,-12.5123,-12.5123,-12.5123,-12.5123,0,0.00202879,0.00202879,0.00202879,0.00202879,0.00202879,0.00202879,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2069,2069,0,1
1,-12.5333,-12.5333,-12.5333,-12.5333,-12.5333,-12.5333,0,0.00202723,0.00202723,0.00202723,0.00202723,0.00202723,0.00202723,0,218,218,218,218,218,218,0,0.16,0.16,0.16,0.16,0.16,0.16,0,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,1,2070,2070,0,1
